201506,7,학동,,,2776,1935,6162,20148,10148,59505,13981,213904,13155,131254,13316,48836,15127,31956,18473,25849,24016,28589,27307,25059,34528,21654,34455,20698,48808,21373,143144,24600,94673,17815,49155,11704,46725,9304,36984,7645,15725,5853,2405,2142,,,,,,,20150708
201506,7,강남구청,33,0,2094,1586,5238,12816,9579,35192,11625,116495,10339,89429,9926,35205,11943,22899,14071,20183,17226,21441,19813,19403,23751,17769,25302,18843,32768,18314,82273,21276,59815,18013,37922,10728,36874,8668,29819,7209,13018,5176,2078,2445,,,,,,,20150708
201506,7,청담,19,0,4899,3671,9525,23306,16854,73278,21568,174721,16852,112673,15290,37735,16148,25770,18104,22678,20011,24435,22025,23128,29798,21014,34816,21672,46332,24235,104263,28562,84889,23688,48138,16020,43520,14232,34793,12549,12439,8981,1666,4970,1,0,,,,,20150708
201506,7,뚝섬유원지,6,0,5576,649,10379,4669,26421,6640,32773,15021,20804,8684,10909,7834,10286,8818,9320,9739,10600,11264,9873,12606,10620,14935,13525,16704,15216,20573,15325,30734,13818,29888,14201,19482,15861,16332,16649,15272,9538,8873,1348,2813,0,9,,,,,20150708
201506,7,건대입구,48,1,4445,569,5482,7281,14480,18772,20451,40530,15792,31890,11442,22069,12734,21623,15094,23475,17932,25152,20326,23865,23199,22032,28714,24096,35392,28631,36580,43833,30953,40583,34107,21862,32868,17439,30455,16045,16917,9827,3123,5521,0,557,,,,,20150708
201506,7,어린이대공원,5,0,4497,893,8784,7570,21818,16728,32642,60427,20203,39498,13415,40305,15923,30138,17795,26285,20192,29377,23807,26233,25315,20625,32286,20759,38019,22178,45213,28735,29586,25696,24333,16800,28197,14836,30877,15258,17103,10334,3192,3985,0,18,,,,,20150708
201506,7,군자,43,0,7676,1113,14490,7937,38520,9124,57662,27712,32110,16756,18314,11045,16654,9502,17117,9720,17888,11394,16195,12362,16080,14585,18353,16541,23113,21099,31333,31773,24365,32899,17825,20980,18260,18373,15907,18071,8261,12275,1425,4469,3,54,1,1,,,20150708
201506,7,중곡,,,5265,706,11912,7490,35353,13395,46918,20473,25290,11401,14679,8836,13562,7876,13463,8170,13013,9290,11926,9987,11944,12219,15839,14300,17511,17205,15468,26566,12257,27870,8087,18516,6690,16897,6603,17226,2250,11917,426,3772,,,,,,,20150708
201506,7,용마산,2,0,5395,526,11180,2459,29747,4222,33360,9498,16456,5722,9094,5421,7532,4638,7649,5177,7437,6189,6364,6421,6491,7930,7388,10336,7632,12275,7599,18457,5660,20194,4069,13363,3047,12668,2577,13559,1357,8836,258,3513,,,,,,,20150708
201506,7,사가정,,,10990,1667,21712,6986,61048,12330,72388,23932,38795,15159,24025,13635,20639,13315,20702,14914,21148,16462,18269,16760,18127,22844,20089,27466,22887,32998,24948,51654,20730,56263,15954,35143,13685,32057,11359,30801,6658,19043,1091,7028,0,1,,,,,20150708
